id,activity_score
361,0.3457109888549894
362,0.5545110441744328
363,0.36491106846369803
364,0.9295104541815817
365,0.7168507156893611
366,0.9480714986566454
367,0.3616764086764306
368,0.21336425561457872
369,0.8388696506153792
370,0.6056182566098869
371,0.8986717348452657
372,0.9003173958044499
373,0.3593261756468564
374,0.31041099736467004
375,0.43749339133501053
376,0.5856007838156074
377,0.4146922882646322
378,0.4970736773684621
379,0.15532509610056877
380,0.5560587043873966
381,0.0777037173975259
382,0.024169161915779114
383,0.4119735693093389
384,0.8019433140289038
385,0.8408293810207397
386,0.3293419845867902
387,0.5570604258682579
388,0.528079986339435
389,0.3499402469024062
390,0.44193838466890156
391,0.688251209910959
392,0.8400403987616301
393,0.5273282437119633
394,0.6092043905518949
395,0.02757702674716711
396,0.4105315483175218
397,0.29693797207437456
398,0.8655560191255063
399,0.22592439129948616
400,0.1565168770030141
401,0.36871278705075383
402,0.3165810590144247
403,0.4309732757974416
404,0.7119436673820019
405,0.056554643204435706
406,0.9953378536738455
407,0.41062520910054445
408,0.5280651687644422
409,0.2048392822034657
410,0.06893366831354797
411,0.7194021595641971
412,0.7950718328356743
413,0.3792179632000625
414,0.26853972487151623
415,0.9781836471520364
416,0.7415606288705021
417,0.5034117780160159
418,0.7192686058115214
419,0.06207119324244559
420,0.776311612688005
421,0.5890248895157129
422,0.5138908550143242
423,0.19919558917172253
424,0.4882950494065881
425,0.05540369264781475
426,0.28975985548458993
427,0.4128808528184891
428,0.9259474212303758
429,0.15618034824728966
430,0.7893845101352781
431,0.7508450732566416
432,0.1626976931001991
433,0.4031145581975579
434,0.6432096119970083
435,0.6113137758802623
436,0.8744511445984244
437,0.26679819473065436
438,0.2865526971872896
439,0.5867517155129462
440,0.3905661685857922
441,0.7997448632959276
442,0.8414883648511022
443,0.4727185887750238
444,0.6302764820866287
445,0.021458529634401202
446,0.6739119945559651
447,0.6222592745907605
448,0.9119043557438999
449,0.9085034998133779
450,0.7648451544810086
451,0.7214888706803322
452,0.25157924089580774
453,0.49049475928768516
454,0.7858526455238461
455,0.174409985775128
456,0.2839358984492719
457,0.26742253080010414
458,0.1470659882761538
459,0.5782170845195651
460,0.4712849904317409
461,0.0035495723132044077
462,0.9608817151747644
463,0.6384826800785959
464,0.9787635370157659
465,0.6502845548093319
466,0.3982778044883162
467,0.9312320025637746
468,0.6110168411396444
469,0.051394185749813914
470,0.6006154401693493
471,0.15976811945438385
472,0.48363998369313776
473,0.6877157166600227
474,0.49420252023264766
475,0.4145872420631349
476,0.1662628820631653
477,0.33636760991066694
478,0.22162847802974284
479,0.30928895319812
480,0.5884442245587707
481,0.39615051867440343
482,0.5012854493688792
483,0.6986578262876719
484,0.16177149582654238
485,0.8810427347198129
486,0.8996530505828559
487,0.9205825712997466
488,0.3056608512997627
489,0.6229118485935032
490,0.6450573012698442
491,0.5534842640627176
492,0.6788144370075315
493,0.205645163776353
494,0.37844541762024164
495,0.7230677925981581
496,0.5629357935395092
497,0.7920356257818639
498,0.5939675054978579
499,0.19407077971845865
500,0.8258020877838135
501,0.11483411234803498
502,0.49041423271410167
503,0.8031156414654106
504,0.4251935165375471
505,0.41206031874753535
506,0.07438865350559354
507,0.06881649000570178
508,0.23760017519816756
509,0.6909691870678216
510,0.6654129747767001
511,0.8500202598515898
512,0.5181158808991313
513,0.4684011838398874
514,0.261699624825269
515,0.5641105386894196
516,0.3297042492777109
517,0.3670345973223448
518,0.4649575320072472
519,0.6240935188252479
520,0.5417715932708234
521,0.09691181848756969
522,0.45837419596500695
523,0.16131122247315943
524,0.38756563561037183
525,0.8822347305249423
526,0.30100923986174166
527,0.571185513632372
528,0.41536932392045856
529,0.35510841966606677
530,0.7207813449203968
531,0.8158105944748968
532,0.09086063876748085
533,0.5719198354054242
534,0.18143445812165737
535,0.9609955130144954
536,0.12199776712805033
537,0.11873089475557208
538,0.7307315098587424
539,0.3680722832214087
540,0.10620960197411478
541,0.648432930232957
542,0.6912496145814657
543,0.39119533309713006
544,0.3142528997268528
545,0.6889727800153196
546,0.17128104134462774
547,0.9814699850976467
548,0.8338295717258006
549,0.1920294645242393
550,0.8258741768077016
551,0.6862133871763945
552,0.8968482420314103
553,0.2274540790822357
554,0.6794453167822212
555,0.3241967889480293
556,0.7442393861711025
557,0.22439435590058565
558,0.6931444867514074
559,0.47263095737434924
560,0.27118547819554806
561,0.1947848570998758
562,0.1607391512952745
563,0.9558118463028222
564,0.06736935838125646
565,0.8799948496744037
566,0.6369461531285197
567,0.7119881655089557
568,0.5738012588117272
569,0.23619287181645632
570,0.12405589479021728
571,0.09504611999727786
572,0.1016156084369868
573,0.5220082115847617
574,0.7087241234257817
575,0.02591397170908749
576,0.03242711769416928
577,0.6363857977557927
578,0.7450225236825645
579,0.05936180823482573
580,0.3224773413967341
581,0.9476254263427109
582,0.19006537809036672
583,0.2762715802527964
584,0.2949348983820528
585,0.9359436433296651
586,0.45401041535660625
587,0.16816863929852843
588,0.34057365730404854
589,0.712578671053052
590,0.4445971946697682
591,0.5393308985512704
592,0.16759593761526048
593,0.3396035651676357
594,0.8677417461294681
595,0.7943260164465755
596,0.846278295153752
597,0.538370790425688
598,0.6086335626896471
599,0.06075432477518916
600,0.5562874278984964
601,0.865945951314643
602,0.3963130770716816
603,0.4008446920197457
604,0.528208916541189
605,0.02867216942831874
606,0.052348458673805
607,0.9064864157699049
608,0.6305532869882882
609,0.10321481060236692
610,0.35260855150409043
611,0.5569860292598605
612,0.8171165348030627
613,0.2106518498621881
614,0.7548748878762126
615,0.2637204274069518
616,0.6864742452744395
617,0.9331425216514617
618,0.4492132659070194
619,0.16419119434431195
620,0.06979265226982534
621,0.1730045231524855
622,0.606712993234396
623,0.5561403981409967
624,0.475141633534804
625,0.9590640689712018
626,0.7169703859835863
627,0.3319564501289278
628,0.9540439145639539
629,0.5706119046080858
630,0.7002287518698722
631,0.43944547860883176
632,0.05704818922095001
633,0.6442142119631171
634,0.33324845996685326
635,0.5910348480101675
636,0.23269848781637847
637,0.4518064435105771
638,0.23607799224555492
639,0.09854444884695113
640,0.19140298967249691
641,0.009173594880849123
642,0.4732487804722041
643,0.06056185276247561
644,0.016090496443212032
645,0.2295749201439321
646,0.9056627647951245
647,0.40378868859261274
648,0.3266821540892124
649,0.38100111670792103
650,0.2831371712964028
651,0.9819419891573489
652,0.1035553952679038
653,0.4979611986782402
654,0.8726154614705592
655,0.15808612760156393
656,0.4075471335090697
657,0.7460703754331917
658,0.7369961731601506
659,0.6726651703938842
660,0.9022856794763356
661,0.8513504283037037
662,0.40685530030168593
663,0.32236933964304626
664,0.04915698734112084
665,0.6509724203497171
666,0.7737784394994378
667,0.18594424822367728
668,0.029628897551447153
669,0.24186613108031452
670,0.9041679967194796
671,0.5940919052809477
672,0.7994583065155894
673,0.6793251403141767
674,0.5049397831317037
675,0.7666751355864108
676,0.36656816280446947
677,0.5672137320507318
678,0.6344218719750643
679,0.6233336171135306
680,0.623353916220367
681,0.680805935524404
682,0.974788356339559
683,0.5338643840514123
684,0.09996566385962069
685,0.10334580857306719
686,0.7238830155692995
687,0.7630465906113386
688,0.3647653670050204
689,0.2129020111169666
690,0.47047962876968086
691,0.41118924622423947
692,0.6235317343380302
693,0.5361916658002883
694,0.5276673738844693
695,0.8765936132986099
696,0.3780331660527736
697,0.4524293025024235
698,0.31571324239484966
699,0.044310316210612655
700,0.5146079361438751
701,0.20480652432888746
702,0.10913555952720344
703,0.4622204788029194
704,0.5462126664351672
705,0.16714878170751035
706,0.7461438162717968
707,0.4996925957966596
708,0.35715415072627366
709,0.2318771204445511
710,0.31881866324692965
711,0.1844259318895638
712,0.046898731496185064
713,0.6987369782291353
714,0.4103735217358917
715,0.5770517934579402
716,0.5830356033984572
717,0.8068883270025253
718,0.17827902431599796
719,0.5353681195992976
720,0.5145875597372651
721,0.7445152585860342
722,0.41043889918364584
723,0.8156503117643297
724,0.6994552484247833
725,0.37068182695657015
726,0.38730512047186494
727,0.06641341000795364
728,0.6651354043278843
729,0.6745711185503751
730,0.4934521266259253
731,0.46956149814650416
732,0.2866801149211824
733,0.5569369404111058
734,0.7028835543897003
735,0.4836194880772382
736,0.9292199080809951
737,0.4601812679320574
738,0.43505046679638326
739,0.4387675861362368
740,0.5640489875804633
741,0.40566057641990483
742,0.36773509718477726
743,0.5160839245654643
744,0.4350455398671329
745,0.3568536622915417
746,0.7516120071522892
747,0.9438961038831621
748,0.8979832315817475
749,0.9665924748405814
750,0.9850791646167636
751,0.7538412485737354
752,0.2591030062176287
753,0.8719295079354197
754,0.16833176044747233
755,0.8685912562068552
756,0.7610163181088865
757,0.30701341736130416
758,0.9903844411019236
759,0.31467701378278434
760,0.7341127360705286
761,0.7757373973727226
762,0.8340169677976519
763,0.5655670224223286
764,0.5509138340130448
765,0.661369756795466
766,0.18550326977856457
767,0.39207369182258844
768,0.1815342460758984
769,0.020708290860056877
770,0.694369786651805
771,0.03360959910787642
772,0.37134271347895265
773,0.502695620059967
774,0.7457598473411053
775,0.35695423651486635
776,0.8167824447154999
777,0.3147853051777929
778,0.4907019592355937
779,0.14692110451869667
780,0.1233206617180258
781,0.35299889347516
782,0.892832093173638
783,0.6835317392833531
784,0.6394921778701246
785,0.0029211468063294888
786,0.16701189405284822
787,0.7826459016650915
788,0.8340727987233549
789,0.06388166639953852
790,0.7583719654940069
791,0.865638246294111
792,0.6299460576847196
793,0.009485590737313032
794,0.8474971782416105
795,0.5905479693319649
796,0.13199182599782944
797,0.6275052407290787
798,0.8593578152358532
799,0.6571973694954067
800,0.7204550143796951
801,0.5347119651269168
802,0.24610768305137753
803,0.18857552343979478
804,0.9922850856091827
805,0.5802852744236588
806,0.36495354725047946
807,0.10608689649961889
808,0.08589953579939902
809,0.37732389476150274
810,0.044880251865834
811,0.7282202101778239
812,0.4093511977698654
813,0.6020129474345595
814,0.894979344913736
815,0.42703476874157786
816,0.14268875843845308
817,0.5818115607835352
818,0.090538723859936
819,0.6405826592817903
820,0.6344517392572016
821,0.4681472273077816
822,0.5814095989335328
823,0.7543752565979958
824,0.27760843420401216
825,0.6614907756447792
826,0.5754064994398504
827,0.8841900320257992
828,0.5681715961545706
829,0.7791200019419193
830,0.8031777078285813
831,0.9127948405221105
832,0.5152426718268543
833,0.8189924426842481
834,0.47685432620346546
835,0.8534153720829636
836,0.12730313232168555
837,0.9321852352004498
838,0.40672990772873163
839,0.9835868824739009
840,0.04096026415936649
841,0.4968077961821109
842,0.21017708536237478
843,0.7404716091696173
844,0.9950649500824511
845,0.848145657684654
846,0.33263753168284893
847,0.252348224632442
848,0.28181988350115716
849,0.05950455507263541
850,0.8794787735678256
851,0.9593479675240815
852,0.8113583361264318
853,0.7302233786322176
854,0.7991902509238571
855,0.31774061592295766
856,0.003688123542815447
857,0.1692391512915492
858,0.6263572375755757
859,0.8618848838377744
860,0.4655517740175128
861,0.6586438128724694
862,0.6079125022515655
863,0.45636114198714495
864,0.30895144562236965
865,0.6464696708135307
866,0.9687940150033683
867,0.9113611499778926
868,0.7283005157951266
869,0.3022416029125452
870,0.6200197646394372
871,0.09034903510473669
872,0.7427185862325132
873,0.35247346898540854
874,0.32898177905008197
875,0.9400186324492097
876,0.7446442893706262
877,0.995759969111532
878,0.8283158778212965
879,0.8045175094157457
880,0.05186668550595641
881,0.11454759701155126
882,0.8075845998246223
883,0.1699031013995409
884,0.2661618699785322
885,0.10686263558454812
886,0.8056805063970387
887,0.31512457272037864
888,0.8103592782281339
889,0.8221943152602762
890,0.9644496568944305
891,0.8907066327519715
892,0.16832157992757857
893,0.05230534914880991
894,0.9160788236185908
895,0.39356890483759344
896,0.6043129067402333
897,0.7951169330626726
898,0.132957678521052
899,0.1088712050113827
900,0.39237919356673956
901,0.009959905641153455
902,0.6917634578421712
903,0.8832880344707519
904,0.6915131981950253
905,0.29225664865225554
906,0.5852192607708275
907,0.9780532217118889
908,0.8678523083217442
909,0.6620449596084654
910,0.587584046414122
911,0.002028237795457244
912,0.22380466875620186
913,0.871985831996426
914,0.5963127641007304
915,0.2198645060416311
916,0.20473803812637925
917,0.5606910339556634
918,0.5235676965676248
919,0.36244432418607175
920,0.8691209896933287
921,0.5071259778924286
922,0.29187559662386775
923,0.9712542498018593
924,0.1708167209289968
925,0.8165520031470805
926,0.17204499151557684
927,0.7029954965692014
928,0.3028113776817918
929,0.6786238795612007
930,0.44428786798380315
931,0.5481337893288583
932,0.9925115332007408
933,0.7148059792816639
934,0.9198570849839598
935,0.1853042719885707
936,0.9528740968089551
937,0.9491650981362909
938,0.6170743003021926
939,0.7775051295757294
940,0.37310159020125866
941,0.7380289984866977
942,0.030381821561604738
943,0.6928806325886399
944,0.4502693733666092
945,0.6146989017724991
946,0.3366548710037023
947,0.49525942909531295
948,0.5287820557132363
949,0.6682187584228814
950,0.06458821543492377
951,0.7191442511975765
952,0.7554733317811042
953,0.3441440244205296
954,0.6308021850418299
955,0.4648256835062057
956,0.0739973874296993
957,0.8188350631389767
958,0.5140829491429031
959,0.010847174562513828
960,0.7915317995939404
961,0.2265186095610261
962,0.8296590084210038
963,0.4337367955595255
964,0.6186517502646893
965,0.29058861499652267
966,0.35796425282023847
967,0.9614526592195034
968,0.7315862728282809
969,0.39252877072431147
970,0.9381603673100471
971,0.785111929057166
972,0.6813169477973133
973,0.7391692344099283
974,0.60252027050592
975,0.32365942606702447
976,0.39412162150256336
977,0.6611696996260434
978,0.8930181604810059
979,0.5506440831813961
980,0.1655747932381928
981,0.6165582274552435
982,0.7078710128553212
983,0.06273094634525478
984,0.09999659936875105
985,0.6416166399139911
986,0.6675108757335693
987,0.5835570676717907
988,0.014838509261608124
989,0.4134411052800715
990,0.1736951305065304
991,0.38933257875032723
992,0.8097768102306873
993,0.1599570382386446
994,0.7569652365054935
995,0.8395329331979156
996,0.9171369690448046
997,0.4475519177503884
998,0.7134149447083473
999,0.8826877933461219
1000,0.7139004666823894
1001,0.43535332358442247
1002,0.42606654204428196
1003,0.7032180696260184
1004,0.03227032721042633
1005,0.22792605101130903
1006,0.7455337427090853
1007,0.012659309897571802
1008,0.581803962122649
1009,0.36899194843135774
1010,0.7157319658435881
1011,0.9042349187657237
1012,0.05962870758958161
1013,0.24520034436136484
1014,0.199455413967371
1015,0.6966498959809542
1016,0.851055761333555
1017,0.9208173332735896
1018,0.27274753036908805
1019,0.5778258233331144
1020,0.5083428551442921
1021,0.11130488221533597
1022,0.8295297233853489
1023,0.5306239945348352
1024,0.9623667625710368
1025,0.7217172665987164
1026,0.10165587882511318
1027,0.7753451133612543
1028,0.06808396894484758
1029,0.19460362056270242
1030,0.7383620187174529
1031,0.6920288153924048
1032,0.7103393259458244
1033,0.9485965149942786
1034,0.42902465420775115
1035,0.8058017485309392
1036,0.7047440682072192
1037,0.5733602594118565
1038,0.30042547080665827
1039,0.5182045532856137
1040,0.7533766615670174
1041,0.7122450317256153
1042,0.8789653065614402
1043,0.5999673907645047
1044,0.11843475257046521
1045,0.4301878046244383
1046,0.3023422609549016
1047,0.12451266474090517
1048,0.9146882598288357
1049,0.5971808996982872
1050,0.32981267059221864
1051,0.19676209473982453
1052,0.8956902250647545
1053,0.14534510904923081
1054,0.6785374821629375
1055,0.02071923203766346
1056,0.040884328074753284
1057,0.7369361489545554
1058,0.945624110288918
1059,0.23561039962805808
1060,0.7531657342333347
1061,0.3008851169142872
1062,0.19643550389446318
1063,0.535702096298337
1064,0.9168852684088051
1065,0.4383219564333558
1066,0.20399535610340536
1067,0.554148712893948
1068,0.6174102656077594
1069,0.9593618114013225
1070,0.49038790934719145
1071,0.16066023474559188
1072,0.7726676140446216
1073,0.634777398314327
1074,0.6484147296287119
1075,0.45724879996851087
1076,0.7911605152767152
1077,0.4843482233118266
1078,0.7141311834566295
1079,0.9298482118174434
1080,0.5617376016452909
1081,0.7876088998746127
1082,0.08741723001003265
1083,0.03787901741452515
1084,0.5290139853022993
1085,0.4791039749979973
1086,0.2827465906739235
1087,0.0567907087970525
1088,0.12050100462511182
1089,0.059809191385284066
1090,0.5911884550005198
1091,0.4419299161527306
1092,0.9178034598007798
1093,0.894287186441943
1094,0.8440608226228505
1095,0.16705058165825903
1096,0.45902763633057475
1097,0.8578313540201634
1098,0.15015728888101876
1099,0.7571717882528901
1100,0.2944015176035464
1101,0.8680636968929321
1102,0.38479830510914326
1103,0.35305607807822526
1104,0.6872458204161376
1105,0.5483636162243783
1106,0.5103120314888656
1107,0.008260551374405622
1108,0.38989005680195987
1109,0.41856535826809704
1110,0.6951558599248528
1111,0.4939013656694442
1112,0.6570668297354132
1113,0.5797302932478487
1114,0.4021512661129236
1115,0.03885485231876373
1116,0.7819343926385045
1117,0.568663758225739
1118,0.5452698080334812
1119,0.740919282194227
1120,0.6796514224261045
1121,0.8713885976467282
1122,0.9002868623938411
1123,0.11346963793039322
1124,0.23143651010468602
1125,0.321722780354321
1126,0.40861568436957896
1127,0.17127331905066967
1128,0.6464206173550338
1129,0.2424740840215236
1130,0.37662285869009793
1131,0.6216033198870718
1132,0.9538229501340538
1133,0.41306781582534313
1134,0.015143227530643344
1135,0.5290310475975275
1136,0.03339345031417906
1137,0.6038204298820347
1138,0.8792403568513691
1139,0.17738500144332647
1140,0.7572607242036611
1141,0.6246670200489461
1142,0.5862065278925002
1143,0.9411286825779825
1144,0.040449602995067835
1145,0.10063056577928364
1146,0.2500201298389584
1147,0.76833540154621
1148,0.7444013301283121
1149,0.745224435813725
1150,0.5448523871600628
1151,0.9666390775237232
1152,0.9616943788714707
1153,0.9700878604780883
1154,0.21118321432732046
1155,0.531676257494837
1156,0.9249231789726764
1157,0.46931085805408657
1158,0.805747170234099
1159,0.39790509967133403
1160,0.658540794858709
1161,0.3860226555261761
1162,0.8159835333935916
1163,0.9518179153092206
1164,0.20278251520358026
1165,0.065236498368904
1166,0.14040422393009067
1167,0.8474283069372177
1168,0.3621877967379987
1169,0.996306711807847
1170,0.5488264316227287
1171,0.36870689992792904
1172,0.1279876169282943
1173,0.042640289990231395
1174,0.16929842066019773
1175,0.6700761532410979
1176,0.7411095956340432
1177,0.37528295861557126
1178,0.1222998620942235
1179,0.6142300930805504
1180,0.8346130051650107
1181,0.18177251215092838
1182,0.5193095440044999
1183,0.7600481340195984
1184,0.4896514704450965
1185,0.9720248659141362
1186,0.566942029632628
1187,0.7231993274763227
1188,0.9878199317026883
1189,0.4185445785988122
1190,0.07394262007437646
1191,0.11947661451995373
1192,0.21078268950805068
1193,0.8968321920838207
1194,0.3775804464239627
1195,0.6372843829449266
1196,0.7620321263093501
1197,0.4582377555780113
1198,0.10364568536169827
1199,0.585809059208259
1200,0.5726056918501854
1201,0.5832851720042527
1202,0.743479975964874
1203,0.9695439185015857
1204,0.5111008177045733
1205,0.0073504101019352674
1206,0.07853996031917632
1207,0.7164849988184869
1208,0.0567709649913013
1209,0.447513873456046
1210,0.5626704099122435
1211,0.5955401330720633
1212,0.6079305643215775
1213,0.4115635540802032
1214,0.6778832946438342
1215,0.30839721229858696
1216,0.47960001579485834
1217,0.9821779071353376
1218,0.025462895398959517
1219,0.9045551416929811
1220,0.33186292415484786
1221,0.5302256932482123
1222,0.37002340122126043
1223,0.13820790057070553
1224,0.979078421369195
1225,0.6646025856025517
1226,0.19949025544337928
1227,0.8313845966476947
1228,0.8953691467177123
1229,0.9584485674276948
1230,0.6370746223255992
1231,0.22221108269877732
1232,0.5042739128693938
1233,0.6634877773467451
1234,0.8215552596375346
1235,0.8299498553387821
1236,0.8661478371359408
1237,0.4118628050200641
1238,0.27118658646941185
1239,0.3261291300877929
1240,0.2977505822200328
1241,0.0013115962501615286
1242,0.1948858939576894
1243,0.6133753303438425
1244,0.47995258611626923
1245,0.8255797948222607
1246,0.2553097184281796
1247,0.18350291275419295
1248,0.6601074691861868
1249,0.21445293980650604
1250,0.7809994106646627
1251,0.2037323561962694
1252,0.4682315222453326
1253,0.16406685300171375
1254,0.026900142896920443
1255,0.6838137998711318
1256,0.06002022186294198
